,,timestamp,duration,number_of_trees,training_rmse,training_mae,training_deviance,validation_rmse,validation_mae,validation_deviance
0,,2018-12-14 15:50:35, 2 min  0.067 sec,0.0,,,,,,
1,,2018-12-14 15:50:36, 2 min  0.624 sec,1.0,38.79607408650392,17.641656806993264,1505.1353645255012,39.46311939740431,17.68152852752592,1557.3377925737886
2,,2018-12-14 15:50:36, 2 min  1.122 sec,2.0,37.83808439075953,17.365527403959177,1431.7206303622402,34.63022715092635,15.815046405002287,1199.2526325247566
3,,2018-12-14 15:50:37, 2 min  1.687 sec,3.0,38.495565528618215,16.988771312291536,1481.908565368139,32.99550053464348,14.983722019170306,1088.7030555316585
4,,2018-12-14 15:50:37, 2 min  2.365 sec,4.0,37.19655722999604,16.5354081053173,1383.5838697643705,32.36849133196745,14.765138245840884,1047.7192311076517
5,,2018-12-14 15:50:38, 2 min  2.976 sec,5.0,35.99623757527886,16.148516523073155,1295.7291195759178,31.809806828718713,14.531973141594802,1011.8638104803997
6,,2018-12-14 15:50:39, 2 min  3.477 sec,6.0,35.16464806811259,15.825403184740274,1236.5524737542146,31.3383391745367,14.29051494234074,982.0915022183015
7,,2018-12-14 15:50:43, 2 min  7.544 sec,13.0,32.02339068383513,14.6936217236417,1025.4975508895388,30.513111045919608,13.9082364146756,931.0499457006212
8,,2018-12-14 15:50:47, 2 min 11.702 sec,20.0,33.983980845702376,14.891029380695658,1154.910954121066,31.39489120918979,14.276981053795485,985.6391940368624
9,,2018-12-14 15:50:51, 2 min 15.931 sec,27.0,31.940111909273583,14.424630584614302,1020.17074877692,30.55415140130292,13.915333763722872,933.5561678537413
10,,2018-12-14 15:50:55, 2 min 19.967 sec,34.0,30.98786301385484,14.149075159002736,960.2476541654328,30.121056401498983,13.732028683012576,907.2780387422828
11,,2018-12-14 15:51:00, 2 min 24.440 sec,42.0,30.338225094629948,13.936094617695582,920.4079018924342,29.921059451327082,13.616732786222626,895.2697986898497
12,,2018-12-14 15:51:03, 2 min 27.605 sec,48.0,30.049105242824847,13.851559015742847,902.9487258943636,29.80829137500338,13.573462237126481,888.5342346971009
