,,timestamp,duration,number_of_trees,training_rmse,training_mae,training_deviance,validation_rmse,validation_mae,validation_deviance
0,,2018-12-14 16:30:50, 0.671 sec,0.0,,,,,,
1,,2018-12-14 16:30:50, 0.679 sec,1.0,7.685501457533207,5.9773377225545845,59.066932653745056,8.423908825265828,6.632894817151521,70.9622398963915
2,,2018-12-14 16:30:50, 0.690 sec,2.0,7.6454588904701,6.072872603066876,58.45304164586829,6.875756584758843,5.39948834870991,47.276028612854596
3,,2018-12-14 16:30:50, 0.697 sec,3.0,7.435353070604579,5.915615533774348,55.28447528454894,6.535788090733837,5.1225026582416735,42.716525966978246
4,,2018-12-14 16:30:50, 0.704 sec,4.0,7.856631139853936,6.197452398894399,61.72665286772256,6.635261484943188,5.1824138340197115,44.02669497357047
5,,2018-12-14 16:30:50, 0.743 sec,5.0,7.872571129429981,6.148468940513857,61.977376187934446,6.208495264837794,4.7778968329178655,38.545413453513305
6,,2018-12-14 16:30:50, 0.750 sec,6.0,7.551338024281515,5.9623508595652694,57.02270595695985,6.196444615195176,4.822115941633257,38.39592586918129
7,,2018-12-14 16:30:50, 0.758 sec,7.0,7.414764569323402,5.8383847113008835,54.978733618493656,6.08953612346055,4.6563911896899235,37.08245019893094
8,,2018-12-14 16:30:50, 0.765 sec,8.0,7.412522759645312,5.834063511720468,54.94549366225975,6.1218764618432875,4.791103302805047,37.47737141407089
9,,2018-12-14 16:30:50, 0.771 sec,9.0,7.360221325828938,5.802693848954349,54.17285796518709,6.215845780007967,4.755838583784493,38.63673876084285
10,,2018-12-14 16:30:50, 0.777 sec,10.0,7.303475345973421,5.680601972225036,53.34075212924158,6.233545598224107,4.802084328500848,38.85709072513914
11,,2018-12-14 16:30:50, 0.782 sec,11.0,7.106668516818849,5.578443552080417,50.50473740794422,6.2771193473830955,4.877028157722437,39.40222730129118
