,,timestamp,duration,number_of_trees,training_rmse,training_mae,training_deviance,validation_rmse,validation_mae,validation_deviance
0,,2018-12-14 17:04:26, 0.518 sec,0.0,14.96172437182235,11.922498092243826,223.85319617838286,16.890933666059915,12.944984006978773,285.30364011123623
1,,2018-12-14 17:04:26, 0.528 sec,5.0,10.213217683452745,8.091166257067938,104.30981544959185,11.954007103602907,9.191003047884102,142.89828583298876
2,,2018-12-14 17:04:26, 0.533 sec,10.0,7.671985409323637,6.061259995771376,58.85936012087476,9.181816390610908,7.0700411040737325,84.30575223089112
3,,2018-12-14 17:04:26, 0.541 sec,15.0,6.20329914548507,4.902819571310644,38.48092028837579,7.5828444635126315,5.701888272257774,57.49953015782417
4,,2018-12-14 17:04:26, 0.600 sec,20.0,5.495973893304919,4.351491538200589,30.205729035889227,6.840285847633025,5.150813554084773,46.78951047732865
5,,2018-12-14 17:04:26, 0.608 sec,25.0,5.166634379096783,4.083914346853014,26.694110807264792,6.498791548476794,4.9799032668689085,42.23429159055341
6,,2018-12-14 17:04:26, 0.615 sec,30.0,4.961687196087371,3.917764119943861,24.61833983181735,6.326244524527429,4.888446207124161,40.021369784113276
7,,2018-12-14 17:04:26, 0.622 sec,35.0,4.770600949960454,3.75820923273076,22.75863342376359,6.062453043575308,4.750616356791937,36.75333690555552
8,,2018-12-14 17:04:26, 0.629 sec,40.0,4.644665164053944,3.663418484261023,21.572914486176245,5.953864485890911,4.733381410541316,35.44850231635304
9,,2018-12-14 17:04:26, 0.638 sec,45.0,4.562768975218784,3.5952607550015108,20.81886072121907,5.877109273720238,4.700334182998179,34.54041341524842
10,,2018-12-14 17:04:26, 0.665 sec,50.0,4.479216009549477,3.536479541083067,20.06337606020434,5.7927885880355845,4.646124342856767,33.5563996256753
11,,2018-12-14 17:04:27, 0.672 sec,55.0,4.3968652775373,3.461256958766537,19.332424268813156,5.742136609405233,4.6383030399253515,32.97213284107183
12,,2018-12-14 17:04:27, 0.674 sec,56.0,4.379601772039534,3.448626422355188,19.180911681651825,5.725811533536671,4.627719341844301,32.784917717581564
