,,timestamp,duration,number_of_trees,training_rmse,training_mae,training_deviance,validation_rmse,validation_mae,validation_deviance
0,,2018-12-14 15:24:52,50.086 sec,0.0,,,,,,
1,,2018-12-14 15:24:52,50.415 sec,1.0,39.511475242511956,17.854973617593174,1561.1566758396355,40.70337353700861,18.045773181419673,1656.764617293253
2,,2018-12-14 15:24:53,50.637 sec,2.0,38.596869242914366,17.22166583016303,1489.718315354629,34.76434243358065,15.763398141362103,1208.5595048392565
3,,2018-12-14 15:24:53,50.862 sec,3.0,37.16949299891564,16.841700995855156,1381.5712097964388,33.02576450151868,15.044035571304763,1090.7011209097714
4,,2018-12-14 15:24:53,51.047 sec,4.0,36.085017393781264,16.471833382036603,1302.1284803094966,32.157587278981055,14.57175272676794,1034.110419605284
5,,2018-12-14 15:24:53,51.226 sec,5.0,36.42376456935147,16.130822603281413,1326.6906254035437,31.939062496674275,14.338028615840944,1020.1037131664651
6,,2018-12-14 15:24:53,51.425 sec,6.0,35.32648317523103,15.813203480414062,1247.9604135298814,31.464070710729416,14.150075266304334,989.9877456897808
7,,2018-12-14 15:24:54,51.654 sec,7.0,34.22382377499685,15.56760839918887,1171.2701137820397,31.067612281692714,13.957624629928546,965.196532885584
8,,2018-12-14 15:24:54,51.861 sec,8.0,33.58532071246237,15.320134096701315,1127.9737673589536,30.83553720311034,13.850035971820414,950.8303546044019
9,,2018-12-14 15:24:54,52.081 sec,9.0,33.05315826929858,15.13426768860008,1092.5112715753012,30.69018702549346,13.766381384389536,941.8875796597672
10,,2018-12-14 15:24:54,52.296 sec,10.0,32.60254118045634,14.969440616545068,1062.9256914233515,30.5709610619396,13.71486826102065,934.5836602506271
11,,2018-12-14 15:24:54,52.532 sec,11.0,32.310698277698414,14.859381939873831,1043.9812231924632,30.45532446985308,13.689033058216637,927.5267885640318
12,,2018-12-14 15:24:55,52.732 sec,12.0,32.00358169955252,14.728901980903156,1024.229241599933,30.42862876209151,13.67414498077569,925.9014483411827
13,,2018-12-14 15:24:55,52.951 sec,13.0,31.74668337086932,14.60792360902778,1007.8519050502306,30.292503039431395,13.599600756379274,917.6357403939603
14,,2018-12-14 15:24:55,53.130 sec,14.0,31.4475488071744,14.492925438024532,988.948325979616,30.23577446098872,13.577719161870313,914.2020572557776
15,,2018-12-14 15:24:55,53.307 sec,15.0,31.223375898480214,14.39195134491891,974.899202497795,30.186018794333894,13.5338019052997,911.1957306518791
16,,2018-12-14 15:24:55,53.526 sec,16.0,31.042346845982852,14.314527309792844,963.6272977063014,30.126457375498507,13.500052542661033,907.6034339977284
17,,2018-12-14 15:24:56,53.721 sec,17.0,30.883646780436937,14.250140841187886,953.7996384587927,30.076431125635295,13.489104445888762,904.5917092550835
18,,2018-12-14 15:24:56,53.920 sec,18.0,30.796325098331664,14.215510971044404,948.4136395621329,30.0229351559553,13.516530013540406,901.3766353786966
19,,2018-12-14 15:24:56,54.103 sec,19.0,30.649696354800817,14.153836628015407,939.4038866414905,29.97130476447036,13.485812668494313,898.2791092847636
20,,2018-12-14 15:25:00,58.215 sec,41.0,29.651190947784272,13.684313778804418,879.193124621964,29.492001546476157,13.275357542338238,869.778155217352
21,,2018-12-14 15:25:02,59.965 sec,50.0,29.503740989372922,13.600397787090085,870.4707323680038,29.45111025404152,13.250626391765005,867.3678951957096
