,,timestamp,duration,number_of_trees,training_rmse,training_mae,training_deviance,validation_rmse,validation_mae,validation_deviance
0,,2018-12-14 17:18:36, 0.530 sec,0.0,0.48595323849917116,0.47230110001566195,0.2361505500078323,0.4896711007508434,0.4759283369183743,0.23977778691054263
1,,2018-12-14 17:18:36, 0.539 sec,5.0,0.38928520064683314,0.3698323485563285,0.15154296744264514,0.4354924612359548,0.41244714332079635,0.1896536837933496
2,,2018-12-14 17:18:36, 0.548 sec,10.0,0.3324508836855241,0.30178812860626064,0.11052359006328587,0.41600324875718225,0.37783940643991143,0.17305870297653006
3,,2018-12-14 17:18:36, 0.556 sec,15.0,0.2906381523819842,0.2445050254649718,0.08447053562001346,0.4009940150846007,0.3418725080273618,0.160796200133669
4,,2018-12-14 17:18:36, 0.564 sec,20.0,0.2661634521583566,0.20992743246521742,0.07084298326485376,0.3965577529949207,0.3245405865649371,0.15725805146038055
5,,2018-12-14 17:18:36, 0.572 sec,25.0,0.25029112028078765,0.18216762308536996,0.06264564489141172,0.39708402366525786,0.3116582463124782,0.15767572185019108
6,,2018-12-14 17:18:36, 0.579 sec,30.0,0.2392785847693364,0.16408821483212843,0.0572542411292165,0.3957400406713728,0.3001433151701984,0.15661017979057978
7,,2018-12-14 17:18:36, 0.586 sec,35.0,0.23140446276949264,0.15246429080537904,0.05354802538963751,0.39642942846758955,0.29535147388265676,0.1571562917551397
8,,2018-12-14 17:18:36, 0.590 sec,38.0,0.22713336115369656,0.14753430186606165,0.05158956374897556,0.39680915687153057,0.2930087325832304,0.15745750697709496
