,,timestamp,duration,number_of_trees,training_rmse,training_mae,training_deviance,validation_rmse,validation_mae,validation_deviance
0,,2018-12-14 17:18:31, 0.558 sec,0.0,,,,,,
1,,2018-12-14 17:18:31, 0.565 sec,1.0,0.4680252333449758,0.22380952380952382,0.21904761904761905,0.5893226080540576,0.3494318181818182,0.34730113636363635
2,,2018-12-14 17:18:31, 0.570 sec,2.0,0.4985600430885102,0.2686605316973415,0.24856211656441718,0.510716130457117,0.3366477272727273,0.2608309659090909
3,,2018-12-14 17:18:31, 0.576 sec,3.0,0.47712499148153115,0.25927487352445194,0.22764825749625114,0.44880945205561956,0.31079545459060937,0.2014299242544655
4,,2018-12-14 17:18:31, 0.582 sec,4.0,0.46266475882561564,0.2562469226981782,0.2140586790591651,0.42013635841934005,0.2955965909429572,0.17651455966586416
5,,2018-12-14 17:18:31, 0.588 sec,5.0,0.4456151518797795,0.2508808530366249,0.19857286358483894,0.4319787978854014,0.306931818208911,0.18660568182251647
6,,2018-12-14 17:18:31, 0.594 sec,6.0,0.4222823723871037,0.23605972077106507,0.17832240202888053,0.4138868963192568,0.2963746964762159,0.1713023629447872
7,,2018-12-14 17:18:31, 0.599 sec,7.0,0.41463428455844353,0.23662101877368436,0.1719215899312923,0.40771838410970024,0.2927259303774538,0.16623428074102506
8,,2018-12-14 17:18:31, 0.605 sec,8.0,0.40390437188756095,0.23540603427551923,0.16313874162988515,0.4037432218160461,0.29164655271663587,0.16300858916240102
9,,2018-12-14 17:18:31, 0.611 sec,9.0,0.39785320316381156,0.23941014633191268,0.15828717126770514,0.4005519370186298,0.288281784232969,0.16044185424937638
