,,timestamp,duration,number_of_trees,training_rmse,training_mae,training_deviance,validation_rmse,validation_mae,validation_deviance
0,,2018-12-14 16:01:57, 2 min  7.880 sec,0.0,,,,,,
1,,2018-12-14 16:01:57, 2 min  8.444 sec,1.0,38.57136715939444,17.078172883410517,1487.7503645448119,38.14109180068307,16.9717076807034,1454.7428837481336
2,,2018-12-14 16:01:58, 2 min  9.098 sec,2.0,38.020699700370045,17.20489749561014,1445.573605705719,34.028245724411136,15.55544803973888,1157.9215070809046
3,,2018-12-14 16:01:58, 2 min  9.730 sec,3.0,36.9201764844844,16.779622258952216,1363.099431645475,32.374503347134166,14.896636253018446,1048.1084669736013
4,,2018-12-14 16:01:59, 2 min 10.274 sec,4.0,36.66258163788904,16.68945583105801,1344.1448923548787,32.15034326408831,14.729429711822645,1033.6445719987087
5,,2018-12-14 16:02:00, 2 min 10.833 sec,5.0,35.823559245394364,16.343924650461755,1283.3273970082798,31.416037805925164,14.385725153337932,986.9674314233191
6,,2018-12-14 16:02:00, 2 min 11.404 sec,6.0,34.93900700134086,15.965234666313338,1220.7342102397458,30.956179292930837,14.201197084119341,958.28503641608
7,,2018-12-14 16:02:05, 2 min 15.839 sec,14.0,31.45881582894719,14.535872057503441,989.6570933596183,30.05622448551859,13.597145900876887,903.3766303238873
8,,2018-12-14 16:02:09, 2 min 20.363 sec,22.0,30.478371786198863,14.123538958338246,928.9311467377629,29.8003319837651,13.501888256219182,888.0597863426132
9,,2018-12-14 16:02:13, 2 min 24.545 sec,30.0,30.000140935369274,13.883236054433683,900.0084561420192,29.64220113844574,13.427013106775192,878.6600883320738
10,,2018-12-14 16:02:18, 2 min 28.984 sec,38.0,29.668445830114745,13.714836765380909,880.216677974453,29.60809279306167,13.379087673828032,876.6391588425504
11,,2018-12-14 16:02:22, 2 min 33.406 sec,46.0,29.48230895686486,13.62977049204836,869.2065414280339,29.551306889520085,13.344048741162569,873.2797388785973
12,,2018-12-14 16:02:24, 2 min 35.771 sec,50.0,29.43135469571097,13.60424022532673,866.2046392247481,29.520634478019502,13.320487956440193,871.4678599848337
