,,timestamp,duration,number_of_trees,training_rmse,training_mae,training_deviance,validation_rmse,validation_mae,validation_deviance
0,,2018-12-14 16:46:50, 0.856 sec,0.0,,,,,,
1,,2018-12-14 16:46:50, 0.865 sec,1.0,8.753038357934157,6.81428244551258,76.61568049546669,10.755382730131931,8.668342590332031,115.67825767162017
2,,2018-12-14 16:46:50, 0.871 sec,2.0,8.20555068613431,6.435105116619884,67.33106206271925,8.865996096311516,7.356806022242496,78.60588677981103
3,,2018-12-14 16:46:50, 0.877 sec,3.0,8.320185354822469,6.558716655289155,69.22548433860229,8.370038855398528,6.897393397281045,70.0575504408811
4,,2018-12-14 16:46:50, 0.909 sec,4.0,8.371654264734865,6.488281715917223,70.08459512825345,7.911186887423809,6.283844706886693,62.58687796774641
5,,2018-12-14 16:46:50, 0.919 sec,5.0,8.00223380454011,6.19567691170267,64.03574586252448,7.3984942394486435,5.8840139931126645,54.737717011154764
6,,2018-12-14 16:46:50, 0.926 sec,6.0,8.053615332758532,6.210860752116172,64.86071992804334,7.594585404706545,6.136598754347416,57.67772746938168
7,,2018-12-14 16:46:50, 0.932 sec,7.0,7.906706436083426,6.199179255965653,62.51600666640307,7.693962782211697,6.202037214695062,59.19706329405876
8,,2018-12-14 16:46:50, 0.938 sec,8.0,7.771228196390426,6.071448878000964,60.391987680373596,7.3694491103802235,5.888327297411467,54.308780190483866
9,,2018-12-14 16:46:50, 0.944 sec,9.0,7.541485121066107,5.9006098110143865,56.87399783126148,7.2381682599660975,5.700428004571569,52.39107975958064
10,,2018-12-14 16:46:50, 0.950 sec,10.0,7.45032239042479,5.8529806641764655,55.507303721264954,7.15493090732528,5.643142595793071,51.19303628859855
11,,2018-12-14 16:46:50, 0.955 sec,11.0,7.425075048758589,5.857936012432909,55.13173947969736,7.166719908954921,5.646715005390951,51.361874253410825
12,,2018-12-14 16:46:50, 0.960 sec,12.0,7.2999354322219,5.759422728628213,53.28905731460873,7.080946401829289,5.569721071343673,50.13980194557916
13,,2018-12-14 16:46:50, 0.966 sec,13.0,7.203283712883148,5.6665981182632335,51.88729624828763,7.063680540502482,5.507646256419811,49.895582778273436
